date,tvl_base,staking,liquidstaking,borrowed,total
2019-11-09,600236534,0,0,268482,600505016
2019-11-10,599964521,0,0,270598,600235119
2019-11-11,591878322,0,0,269568,592147890
2019-11-12,594492907,0,0,269700,594762607
2019-11-13,608296499,0,0,268405,608564904
2019-11-14,600898372,0,0,268963,601167335
2019-11-15,595419805,0,0,269119,595688924
2019-11-16,583732548,0,0,266306,583998854
2019-11-17,563338941,0,0,267570,563606511
2019-11-18,593678746,0,0,268181,593946927
2019-11-19,605885676,0,0,265539,606151215
2019-11-20,592789954,0,0,262230,593052184
2019-11-21,609416934,0,0,261815,609678749
2019-11-22,604283335,0,0,258916,604542251
2019-11-23,566659421,0,0,256805,566916226
2019-11-24,570918387,0,0,256905,571175292
2019-11-25,575259311,0,0,251649,575510960
2019-11-26,585191621,0,0,254692,585446313
2019-11-27,610145138,0,0,255397,610400535
2019-11-28,614064647,0,0,255503,614320150
2019-11-29,660153112,0,0,254931,660408043
2019-11-30,641808977,0,0,255740,642064717
2019-12-01,623877755,0,0,254949,624132704
2019-12-02,607194743,0,0,255362,607450105
2019-12-03,599121018,0,0,253874,599374892
2019-12-04,620903309,0,0,252703,621156012
2019-12-05,616893987,0,0,251983,617145970
2019-12-06,620476030,0,0,253476,620729506
2019-12-07,614213765,0,0,254493,614468258
2019-12-08,615203375,0,0,253012,615456387
2019-12-09,607627369,0,0,254391,607881760
2019-12-10,634049181,0,0,254190,634303371
2019-12-11,619849616,0,0,252409,620102025
2019-12-12,605506704,0,0,251961,605758665
2019-12-13,606065178,0,0,253814,606318992
2019-12-14,617427272,0,0,253528,617680800
2019-12-15,608262030,0,0,251664,608513694
2019-12-16,621099253,11419016,0,251575,632769844
2019-12-17,621405714,7030072,0,250466,628686252
2019-12-18,597405598,3697427,0,249014,601352039
2019-12-19,561311124,2942375,0,250154,564503653
2019-12-20,592657997,3424152,0,248184,596330333
2019-12-21,595096723,3167113,0,247997,598511833
2019-12-22,596505625,2668982,0,247707,599422314
2019-12-23,603633415,2685313,0,251910,606570638
2019-12-24,617169609,5077587,0,248145,622495341
2019-12-25,603135320,3519379,0,248701,606903400
2019-12-26,596748745,3817084,0,248437,600814266
2019-12-27,594105107,3600313,0,248264,597953684
2019-12-28,584917668,3643038,0,249535,588810241
2019-12-29,597478008,4056273,0,249382,601783663
2019-12-30,601487306,2860821,0,249403,604597530
2019-12-31,613380004,2606654,0,248667,616235325
2020-01-01,607332562,2879790,0,248407,610460759
2020-01-02,606865359,2951178,0,249021,610065558
2020-01-03,601231879,2918091,0,247868,604397838
2020-01-04,609464833,2920349,0,250778,612635960
2020-01-05,611312656,2572698,0,250966,614136320
2020-01-06,614940284,2316365,0,250259,617506908
2020-01-07,628391024,3060452,0,253814,631705290
2020-01-08,615663241,3474746,0,251960,619389947
2020-01-09,638475972,3738736,0,251253,642465961
2020-01-10,595229939,3674573,0,251373,599155885
2020-01-11,593684061,4218582,0,254419,598157062
2020-01-12,616715757,4212662,0,252529,621180948
2020-01-13,599230318,4748892,0,255372,604234582
2020-01-14,618571876,4650493,0,252843,623475212
2020-01-15,655173775,4934546,0,259187,660367508
2020-01-16,716155639,4901372,0,258250,721315261
2020-01-17,695449832,4606338,0,255862,700312032
2020-01-18,734902436,5058901,0,258363,740219700
2020-01-19,722303915,5268435,0,258266,727830616
2020-01-20,716064048,5498895,0,255234,721818177
2020-01-21,689575460,5596054,0,255930,695427444
2020-01-22,723306346,6234408,0,258305,729799059
2020-01-23,720330464,6195426,0,256816,726782706
2020-01-24,707422571,6205061,0,257249,713884881
2020-01-25,698871473,6907317,0,256104,706034894
2020-01-26,695253169,6880941,0,253946,702388056
2020-01-27,702454027,7396674,0,263068,710113769
2020-01-28,728541959,8506654,0,259386,737307999
2020-01-29,759776417,9248114,0,261365,769285896
2020-01-30,774672284,10233442,0,255686,785161412
2020-01-31,776206439,10451594,0,262138,786920171
2020-02-01,787764254,11172725,0,260572,799197551
2020-02-02,798788470,14018394,0,261558,813068422
2020-02-03,820986502,18043492,0,262331,839292325
2020-02-04,809492709,21385269,0,262733,831140711
2020-02-05,802182891,25380107,0,262800,827825798
2020-02-06,835607155,27347968,0,265982,863221105
2020-02-07,871591970,29775358,0,51642,901418970
2020-02-08,900880582,31814685,0,53722,932748989
2020-02-09,907158176,29394888,0,53920,936606984
2020-02-10,908285885,28657860,0,54857,936998602
2020-02-11,861087514,24780340,0,53586,885921440
2020-02-12,899925302,22011127,0,57056,921993485
2020-02-13,979931389,27979844,0,63131,1007974364
2020-02-14,1004962044,28137242,0,63986,1033163272
2020-02-15,1036964909,27524691,0,68058,1064557658
2020-02-16,1055097547,23510439,0,62555,1078670541
2020-02-17,1008178689,19285557,0,61917,1027526163
2020-02-18,955224286,13825785,0,63177,969113248
2020-02-19,1005089656,15030819,0,66711,1020187186
2020-02-20,977171420,16304518,0,60274,993536212
2020-02-21,885698851,13445139,0,60837,899204827
2020-02-22,913902886,13349963,0,60843,927313692
2020-02-23,917192468,13515284,0,61089,930768841
2020-02-24,944593591,13307622,0,64741,957965954
2020-02-25,950000082,13213632,0,62295,963276009
2020-02-26,919292557,12809744,0,58709,932161010
2020-02-27,837837072,11061523,0,52891,848951486
2020-02-28,829575442,10776252,0,53645,840405339
2020-02-29,805408701,10313949,0,54247,815776897
2020-03-01,827142708,10539646,0,52401,837734755
2020-03-02,820194967,10422025,0,51229,830668221
2020-03-03,812416576,10492871,0,54793,822964240
2020-03-04,836022679,10856635,0,52589,846931903
2020-03-05,818677774,5401779,0,53860,824133413
2020-03-06,836095078,10753110,0,54805,846902993
2020-03-07,849525548,11029859,0,57948,860613355
2020-03-08,864526839,10989225,0,56509,875572573
2020-03-09,814793875,10635192,0,49421,825478488
2020-03-10,745730680,9392143,0,48871,755171694
2020-03-11,747162968,10415383,0,48656,757627007
2020-03-12,753596940,10286262,0,47764,763930966
2020-03-13,526215500,29997010,0,28218,556240728
2020-03-14,500864738,8513012,0,32440,509410190
2020-03-15,500878204,11678025,0,30284,512586513
2020-03-16,480452769,14288614,0,30042,494771425
2020-03-17,407503260,12147821,0,27761,419678842
2020-03-18,448877996,17104920,0,28682,466011598
2020-03-19,443056136,16608637,0,29388,459694161
2020-03-20,475636695,17570045,0,33705,493240445
2020-03-21,533013767,21916459,0,32593,554962819
2020-03-22,493294754,20558354,0,32284,513885392
2020-03-23,485592455,22723317,0,30383,508346155
2020-03-24,475090969,21115089,0,33129,496239187
2020-03-25,516417986,24726634,0,33373,541177993
2020-03-26,516810487,22592071,0,33330,539435888
2020-03-27,523279907,21962232,0,33962,545276101
2020-03-28,526332929,21825160,0,31601,548189690
2020-03-29,513006482,20798670,0,32052,533837204
2020-03-30,511092559,20922991,0,30651,532046201
2020-03-31,523812722,21662038,0,32417,545507177
2020-04-01,533584510,21514741,0,32385,555131636
2020-04-02,538682854,21498605,0,33293,560214752
2020-04-03,553807713,22746848,0,34149,576588710
2020-04-04,581673159,24136953,0,34054,605844166
2020-04-05,571488008,23050626,0,34785,594573419
2020-04-06,574590832,23405955,0,34602,598031389
2020-04-07,597306568,25489129,0,40161,622835858
2020-04-08,646148431,27543451,0,39298,673731180
2020-04-09,633428002,27532379,0,41256,661001637
2020-04-10,636221212,27205119,0,40872,663467203
2020-04-11,589048238,26934654,0,37861,616020753
2020-04-12,593923537,27245473,0,38139,621207149
2020-04-13,590235680,26836961,0,38389,617111030
2020-04-14,584963495,25404584,0,37869,610405948
2020-04-15,592156479,25936773,0,38193,618131445
2020-04-16,678972975,27785500,0,27586947,734345422
2020-04-17,624065475,30381642,0,28079629,682526746
2020-04-18,631895664,33515513,0,28592643,694003820
2020-04-19,648643981,40106726,0,29204467,717955174
2020-04-20,679939763,73006582,0,28054991,781001336
2020-04-21,664153050,85752603,0,26741073,776646726
2020-04-22,645568144,107425829,0,26765979,779759952
2020-04-23,669577796,148455811,0,26906989,844940596
2020-04-24,681330696,119040682,0,25549175,825920553
2020-04-25,693764696,102310617,0,25484259,821559572
2020-04-26,704976326,129519360,0,25843737,860339423
2020-04-27,709913375,160728237,0,25944912,896586524
2020-04-28,717581426,145593698,0,25732819,888907943
2020-04-29,728259733,152487736,0,25830578,906578047
2020-04-30,774582432,176692877,0,25369554,976644863
2020-05-01,762944373,205063161,0,25950409,993957943
2020-05-02,776982392,240576593,0,26646709,1044205694
2020-05-03,782068269,256840165,0,20559029,1059467463
2020-05-04,797193334,243181686,0,20482043,1060857063
2020-05-05,759931457,234847544,0,18873657,1013652658
2020-05-06,762064433,291312886,0,18747371,1072124690
2020-05-07,805186528,297336957,0,19266001,1121789486
2020-05-08,787553138,294826588,0,18783769,1101163495
2020-05-09,804776036,296609264,0,18898775,1120284075
2020-05-10,809797005,272119975,0,19225223,1101142203
2020-05-11,760285697,273693300,0,18903393,1052882390
2020-05-12,736846654,293491390,0,18655290,1048993334
2020-05-13,730608535,302353659,0,18180869,1051143063
2020-05-14,742888896,308684072,0,18278533,1069851501
2020-05-15,761434154,341336184,0,18304744,1121075082
2020-05-16,749335669,335381667,0,18715081,1103432417
2020-05-17,754654878,303806257,0,18873220,1077334355
2020-05-18,771047477,295033751,0,18998065,1085079293
2020-05-19,788501728,246344580,0,19562956,1054409264
2020-05-20,850810275,204299108,0,31873582,1086982965
2020-05-21,864288456,226151316,0,31864576,1122304348
2020-05-22,932874609,215447557,0,31817375,1180139541
2020-05-23,941337473,194191571,0,29474661,1165003705
2020-05-24,965064677,195330579,0,29583775,1189979031
2020-05-25,1030796010,213899258,0,29733048,1274428316
2020-05-26,1011937027,206556652,0,30099916,1248593595
2020-05-27,1013602098,223051778,0,29719025,1266372901
2020-05-28,1022576737,265403512,0,30486371,1318466620
2020-05-29,1010332469,256523023,0,30721449,1297576941
2020-05-30,1039978610,261632795,0,31746703,1333358108
2020-05-31,1104016559,277286069,0,32684798,1413987426
2020-06-01,1118893117,260500993,0,33920409,1413314519
2020-06-02,1110406433,238606524,0,33850436,1382863393
2020-06-03,1143938485,244599218,0,35423170,1423960873
2020-06-04,1135156109,225298180,0,35180830,1395635119
2020-06-05,1147887531,226421957,0,34296579,1408606067
2020-06-06,1160547395,216906636,0,34310303,1411764334
2020-06-07,1166356805,209179350,0,34604255,1410140410
2020-06-08,1154848957,188190397,0,34567146,1377606500
2020-06-09,1172194648,173044480,0,34514865,1379753993
2020-06-10,1167232725,192089807,0,34598910,1393921442
2020-06-11,1125236418,215134325,0,35532410,1375903153
2020-06-12,1186850100,213782243,0,35265924,1435898267
2020-06-13,1165808622,205081706,0,35936487,1406826815
2020-06-14,1154936959,198058596,0,39315378,1392310933
2020-06-15,1123005696,181709029,0,43939336,1348654061
2020-06-16,1119406845,170307356,0,53224485,1342938686
2020-06-17,1233446354,178705333,0,83356770,1495508457
2020-06-18,1317857912,185492941,0,108337828,1611688681
2020-06-19,1416985396,174011657,0,159651328,1750648381
2020-06-20,1500793618,167471057,0,205551437,1873816112
2020-06-21,1619259330,174819166,0,256245696,2050324192
2020-06-22,1693850491,182037677,0,339125329,2215013497
2020-06-23,1701064886,176276432,0,350441576,2227782894
2020-06-24,1766805368,176713406,0,371584926,2315103700
2020-06-25,1832782635,171465252,0,340955821,2345203708
2020-06-26,1846255707,167038437,0,376053094,2389347238
2020-06-27,1873007337,161713858,0,386178330,2420899525
2020-06-28,1892069877,163802580,0,370313774,2426186231
2020-06-29,1871755195,154837807,0,394185654,2420778656
2020-06-30,1886377777,153028833,0,411949476,2451356086
2020-07-01,1855626154,160929267,0,393437629,2409993050
2020-07-02,1925311909,178931101,0,416009004,2520252014
2020-07-03,1983685859,185239222,0,674095617,2843020698
2020-07-04,2039878540,174260548,0,763160768,2977299856
2020-07-05,2061643094,178098830,0,793330870,3033072794
2020-07-06,2083716129,175454274,0,809621728,3068792131
2020-07-07,2198067688,178665006,0,857236055,3233968749
2020-07-08,2199946230,186765644,0,819398334,3206110208
2020-07-09,2338511330,187534915,0,887057427,3413103672
2020-07-10,2335577251,200763672,0,942907612,3479248535
2020-07-11,2345072800,193890682,0,961832833,3500796315
2020-07-12,2383208057,188785596,0,1001112334,3573105987
2020-07-13,2398826107,197040540,0,1028511154,3624377801
2020-07-14,2420443899,204848953,0,1020879320,3646172172
2020-07-15,2372840192,197437360,0,1043315676,3613593228
2020-07-16,2413353321,192742214,0,1051173937,3657269472
2020-07-17,2414374942,186866042,0,1056895821,3658136805
2020-07-18,2528172572,187763240,0,1043147522,3759083334
2020-07-19,2538505370,191882054,0,991745774,3722133198
2020-07-20,2753494519,220666479,0,920886973,3895047971
2020-07-21,2953971382,201275684,0,778472709,3933719775
2020-07-22,3054564955,205811953,0,787855176,4048232084
2020-07-23,3210605288,215048091,0,778399132,4204052511
2020-07-24,3426440852,234924992,0,739969858,4401335702
2020-07-25,3479650403,236991358,0,808092966,4524734727
2020-07-26,3511363205,243950238,0,733934486,4489247929
2020-07-27,3425316368,256962284,0,1078642512,4760921164
2020-07-28,3395916701,314474768,0,1164263242,4874654711
2020-07-29,3406330580,312082721,0,1241769497,4960182798
2020-07-30,3523826771,335144844,0,1166385842,5025357457
2020-07-31,3632924677,312741971,0,1021199821,4966866469
2020-08-01,3761502667,283778353,0,973047689,5018328709
2020-08-02,3990659182,239725617,0,1018627686,5249012485
2020-08-03,3887099640,226062712,0,1065663295,5178825647
2020-08-04,4030468458,241158456,0,1102858955,5374485869
2020-08-05,4074452908,231367907,0,1131322946,5437143761
2020-08-06,4279607614,218952336,0,1142359602,5640919552
2020-08-07,4217507871,218426153,0,1157758151,5593692175
2020-08-08,4280508106,223184761,0,1135662316,5639355183
2020-08-09,4378644330,210516776,0,1144245998,5733407104
2020-08-10,4477954700,200142641,0,1131395835,5809493176
2020-08-11,4531244051,183611977,0,1210207537,5925063565
2020-08-12,4463565026,176774954,0,1295324736,5935664716
2020-08-13,4505273736,173354124,0,1336093251,6014721111
2020-08-14,4723600020,160469026,0,1356145355,6240214401
2020-08-15,5570047314,136964120,0,1009905397,6716916831
2020-08-16,5914500817,146108297,0,1025793817,7086402931
2020-08-17,5990505598,143627566,0,1046913074,7181046238
2020-08-18,6232852545,152214843,0,1064265139,7449332527
2020-08-19,6205057307,155577119,0,1056736623,7417371049
2020-08-20,6249386807,155414993,0,1069660694,7474462494
2020-08-21,6498882106,148535285,0,1099603842,7747021233
2020-08-22,6392078041,154651760,0,1111499342,7658229143
2020-08-23,6335537512,152219099,0,1117706954,7605463565
2020-08-24,6401867358,151432338,0,1118405516,7671705212
2020-08-25,6489561469,172809930,0,1162961689,7825333088
2020-08-26,6769424974,187292933,0,1139132266,8095850173
2020-08-27,6952883744,177711579,0,1144886435,8275481758
2020-08-28,7084338137,170358939,0,1133444320,8388141396
2020-08-29,7528111384,175608794,0,1191765437,8895485615
2020-08-30,7844581324,180087395,0,1156834835,9181503554
2020-08-31,8207584728,161481175,0,1145977424,9515043327
2020-09-01,8433963988,165540082,0,1174108643,9773612713
2020-09-02,9410680700,171446405,0,1190113991,10772241096
2020-09-03,9265430916,171689020,0,1145463557,10582583493
2020-09-04,8896526476,159370578,0,1019457724,10075354778
2020-09-05,8830318893,148425497,0,1008732322,9987476712
2020-09-06,7572257943,146186361,0,948833288,8667277592
2020-09-07,7791526356,138960301,0,973417575,8903904232
2020-09-08,7742612698,134700982,0,999270330,8876584010
2020-09-09,7630678702,128855581,0,951234363,8710768646
2020-09-10,7792862111,177894452,0,990819647,8961576210
2020-09-11,8446563736,176226298,0,1040160824,9662950858
2020-09-12,8400517893,158308419,0,1050688400,9609514712
2020-09-13,8599335006,161784003,0,1072044704,9833163713
2020-09-14,8394906793,169567478,0,1067323108,9631797379
2020-09-15,8527804553,155193067,0,1114399655,9797397275
2020-09-16,8404566843,149022786,0,1111957736,9665547365
2020-09-17,8199967636,150879025,0,1067386281,9418232942
2020-09-18,8733120313,151499799,0,1077774094,9962394206
2020-09-19,9199912198,179395182,0,1090395566,10469702946
2020-09-20,9876592771,176897189,0,1136409321,11189899281
2020-09-21,10055555512,198553477,0,1185431676,11439540665
2020-09-22,9393173228,223045854,0,1194434447,10810653529
2020-09-23,9429095749,229819722,0,1241930937,10900846408
2020-09-24,9467651325,196501558,0,1262022668,10926175551
2020-09-25,9788239508,201838686,0,1308281159,11298359353
2020-09-26,10033391998,210842606,0,1335150764,11579385368
2020-09-27,10305337261,216066581,0,1331765462,11853169304
2020-09-28,10216001553,223603951,0,1360582546,11800188050
2020-09-29,10332651976,241248484,0,1335320895,11909221355
2020-09-30,10326440119,225145874,0,1339803055,11891389048
2020-10-01,10145825104,235313042,0,1338600500,11719738646
2020-10-02,10200415800,223877964,0,1297746846,11722040610
2020-10-03,9748346052,207220834,0,1278781257,11234348143
2020-10-04,9914090237,218567442,0,1282207968,11414865647
2020-10-05,9892893536,217047077,0,1284622117,11394562730
2020-10-06,9747639083,232682148,0,1294895827,11275217058
2020-10-07,9318267012,214110521,0,1322901056,10855278589
2020-10-08,9061131098,209960316,0,1336991944,10608083358
2020-10-09,9305726080,233971634,0,1330342499,10870040213
2020-10-10,9722276407,236706376,0,1351461419,11310444202
2020-10-11,9871684405,242197155,0,1352094970,11465976530
2020-10-12,9970519312,231146809,0,1384540952,11586207073
2020-10-13,9990606706,222491177,0,1395708941,11608806824
2020-10-14,10051250216,232993580,0,1402984065,11687227861
2020-10-15,10050360121,239078306,0,1405575378,11695013805
2020-10-16,9930149526,234518576,0,1408997160,11573665262
2020-10-17,9743878518,238496785,0,1404842461,11387217764
2020-10-18,9704822598,242403726,0,1392774844,11340001168
2020-10-19,9815637246,251721506,0,1415822172,11483180924
2020-10-20,9843264813,250966053,0,1419042474,11513273340
2020-10-21,9591888440,264398821,0,1422077743,11278365004
2020-10-22,9725785479,313753858,0,1497170534,11536709871
2020-10-23,9921668666,326858899,0,1544278612,11792806177
2020-10-24,10008209832,364310816,0,1619689669,11992210317
2020-10-25,10125177972,398780289,0,1660440677,12184398938
2020-10-26,10127307927,446235517,0,1665698678,12239242122
2020-10-27,9844749016,473266062,0,1650644909,11968659987
2020-10-28,9992836699,457672883,0,1669492523,12120002105
2020-10-29,9907881598,479218915,0,1675834931,12062935444
2020-10-30,9860104700,533348757,0,1636559908,12030013365
2020-10-31,9698573476,548814932,0,1596874465,11844262873
2020-11-01,9878538103,678910178,0,1618253717,12175701998
2020-11-02,9873320919,690183061,0,1621410867,12184914847
2020-11-03,9629428640,785090446,0,1618737879,12033256965
2020-11-04,9574772240,637148529,0,1613956060,11825876829
2020-11-05,9664822064,647880327,0,1616530641,11929233032
2020-11-06,9874047452,661601374,0,1660918758,12196567584
2020-11-07,10524335299,483765321,0,1684194432,12692295052
2020-11-08,10509939726,521333566,0,1732853026,12764126318
2020-11-09,10726816021,433056646,0,1736796242,12896668909
2020-11-10,11204104231,432706484,0,1793961266,13430771981
2020-11-11,11383476536,490174879,0,1833133000,13706784415
2020-11-12,11825134588,477700283,0,1902214812,14205049683
2020-11-13,11695694954,501130926,0,1906275876,14103101756
2020-11-14,11983528065,531698469,0,1951065441,14466291975
2020-11-15,11798768430,471622659,0,1937421510,14207812599
2020-11-16,11842644138,512920344,5635803,1939713566,14300913851
2020-11-17,11919456044,1001374143,5777236,1934810082,14861417505
2020-11-18,11685442898,1608163814,7252893,1946043626,15246903231
2020-11-19,11617600135,2982087425,6848195,2017806144,16624341899
2020-11-20,11597087230,2263973497,6830504,2046669873,15914561104
2020-11-21,12324282573,968876364,8417723,2100281815,15401858475
2020-11-22,12422288261,957480400,9020130,2133254144,15522042935
2020-11-23,12406188548,449585622,9304802,2150885132,15015964104
2020-11-24,12574263026,234015169,9778511,2194847507,15012904213
2020-11-25,12607513972,233030551,10588904,2244209191,15095342618
2020-11-26,12396051960,207353100,10183665,2217480791,14831069516
